Date,Day,PDH,PDH_Time,PDM,PDM_Time,PDL,PDL_Time,HighOfDay%,High_Of_Day_Time,LowOfDay%,Low_Of_Day_Time,Day_Range,P12_Hour_High_Hit_TF,P_12_Hour_High_Hit_Time,P12_Hour_Mid_Hit_TF,P_12_Hour_Mid_Hit_Time,P12_Hour_Low_Hit_TF,P_12_Hour_Low_Hit_Time,AsiaDirection,AsiaSession,AsiaModelStatus,LondonDirection,LondonSession,LondonModelStatus,NY1Direction,NY1Session,NY1ModelStatus
21/09/2023,Thursday,False,,False,,True,18:30:00,0.4,18:00:00,-1.87,16:00:00,299.0,,False,,False,06:00:00,True,Short,1.0,Complete,Short,1.0,Complete,Short,0.0,Broken
22/09/2023,Friday,False,,True,10:35:00,True,19:50:00,1.16,11:35:00,-0.12,20:30:00,191.25,06:50:00,True,14:10:00,True,,False,Short,0.0,Broken,Long,1.0,Broken,Long,0.0,Broken
25/09/2023,Monday,False,,True,01:00:00,True,04:35:00,0.48,16:10:00,-0.66,09:10:00,168.75,16:00:00,True,06:20:00,True,09:05:00,True,Short,0.0,Broken,Long,0.0,Broken,Short,0.0,Complete
26/09/2023,Tuesday,False,,True,21:35:00,True,09:50:00,0.51,18:00:00,-1.89,15:35:00,282.75,,False,07:25:00,True,09:50:00,True,Short,1.0,Complete,Long,1.0,Broken,Short,1.0,Complete
27/09/2023,Wednesday,False,,True,15:10:00,True,12:00:00,0.65,15:10:00,-0.95,13:40:00,235.5,09:45:00,True,06:00:00,True,10:10:00,True,Long,1.0,Broken,Long,0.0,Broken,Short,0.0,Broken
28/09/2023,Thursday,True,11:25:00,True,05:00:00,False,,1.18,12:25:00,-0.78,09:40:00,289.5,11:20:00,True,06:00:00,True,09:30:00,True,Long,0.0,Broken,Short,1.0,Broken,Long,0.0,Complete
29/09/2023,Friday,True,03:30:00,False,,False,,1.24,10:00:00,-0.44,14:30:00,249.75,06:15:00,True,12:50:00,True,13:55:00,True,Short,0.0,Broken,Long,1.0,Broken,Long,1.0,Broken
2023-02-10 00:00:00,Monday,False,,True,18:45:00,False,,0.54,11:20:00,-0.93,09:05:00,220.0,11:20:00,True,09:35:00,True,06:10:00,True,Short,1.0,Broken,Short,1.0,Broken,Short,0.0,Broken
2023-03-10 00:00:00,Tuesday,False,,True,07:10:00,True,10:05:00,0.28,04:20:00,-2.25,15:30:00,379.5,,False,06:00:00,True,07:10:00,True,Short,1.0,Broken,Long,0.0,Complete,Short,0.0,Complete
2023-04-10 00:00:00,Wednesday,False,,True,10:40:00,True,23:45:00,1.65,15:35:00,-0.85,03:00:00,367.0,07:10:00,True,,False,,False,Long,0.0,Broken,Long,1.0,Complete,Long,1.0,Complete
2023-05-10 00:00:00,Thursday,True,08:00:00,True,10:05:00,False,,0.37,08:05:00,-1.25,10:50:00,242.5,07:45:00,True,06:25:00,True,09:45:00,True,Long,0.0,Broken,Short,0.0,Broken,Short,1.0,Complete
2023-06-10 00:00:00,Friday,True,11:30:00,True,01:50:00,True,08:30:00,2.06,15:40:00,-1.3,08:50:00,500.25,06:00:00,True,08:30:00,True,08:30:00,True,Short,0.0,Broken,Long,1.0,Broken,Short,0.0,Complete
2023-09-10 00:00:00,Monday,True,13:40:00,False,,False,,1.15,14:55:00,-0.6,09:35:00,263.25,09:45:00,True,06:00:00,True,09:30:00,True,Short,1.0,Broken,,,Broken,Short,0.0,Complete
2023-10-10 00:00:00,Tuesday,True,20:25:00,False,,False,,1.23,11:55:00,-0.16,07:55:00,211.75,09:55:00,True,07:10:00,True,07:20:00,True,Long,0.0,Broken,Long,0.0,Broken,Long,1.0,Complete
2023-11-10 00:00:00,Wednesday,True,09:35:00,True,02:25:00,False,,0.85,16:10:00,-0.19,13:45:00,159.0,06:00:00,True,08:30:00,True,13:15:00,True,Long,1.0,Broken,Long,0.0,Broken,Short,0.0,Broken
2023-12-10 00:00:00,Thursday,True,19:25:00,True,13:10:00,True,14:05:00,0.4,12:20:00,-1.24,14:10:00,252.5,10:10:00,True,07:40:00,True,08:30:00,True,Long,1.0,Broken,,,Broken,Short,0.0,Broken
13/10/2023,Friday,False,,True,22:05:00,True,10:50:00,0.28,09:30:00,-1.71,13:35:00,304.5,09:10:00,True,08:30:00,True,06:00:00,True,Long,0.0,Broken,Short,1.0,Broken,Long,0.0,Complete
16/10/2023,Monday,False,,True,09:30:00,False,,1.43,15:30:00,-0.24,04:15:00,253.75,09:30:00,True,07:30:00,True,,False,Long,1.0,Broken,Short,1.0,Broken,Long,1.0,Complete
17/10/2023,Tuesday,False,,True,08:30:00,True,09:45:00,0.02,12:30:00,-1.67,09:50:00,259.0,12:20:00,True,06:10:00,True,07:05:00,True,Short,1.0,Broken,Short,1.0,Broken,Short,1.0,Broken
18/10/2023,Wednesday,False,,True,03:00:00,True,14:50:00,0.02,18:00:00,-1.69,15:45:00,259.0,,False,09:35:00,True,06:20:00,True,Short,1.0,Complete,Long,0.0,Broken,Short,0.0,Broken
19/10/2023,Thursday,False,,True,09:30:00,True,03:45:00,0.62,12:20:00,-1.37,16:00:00,298.75,06:30:00,True,10:30:00,True,12:35:00,True,Short,0.0,Broken,Short,0.0,Broken,Long,0.0,Broken
20/10/2023,Friday,False,,False,,True,18:30:00,0.25,04:45:00,-1.37,16:00:00,240.25,,False,06:10:00,True,10:10:00,True,Long,0.0,Broken,Long,1.0,Broken,Long,0.0,Complete
23/10/2023,Monday,False,,True,12:05:00,True,03:40:00,1.18,13:00:00,-1.13,09:40:00,339.5,11:10:00,True,08:25:00,True,09:40:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,0.0,Complete
24/10/2023,Tuesday,True,10:30:00,False,,False,,1.39,16:00:00,-0.26,12:55:00,242.75,09:40:00,True,09:15:00,True,12:40:00,True,Long,0.0,Broken,Short,1.0,Broken,Short,0.0,Broken
25/10/2023,Wednesday,False,,False,,True,09:30:00,1.39,18:00:00,-2.59,16:05:00,411.0,,False,08:10:00,True,09:30:00,True,Short,1.0,Complete,Long,1.0,Broken,Short,1.0,Complete
26/10/2023,Thursday,False,,False,,True,09:30:00,0.24,09:30:00,-1.97,13:30:00,318.75,09:15:00,True,06:10:00,True,11:25:00,True,Short,1.0,Broken,Short,0.0,Broken,Long,0.0,Broken
27/10/2023,Friday,False,,True,19:05:00,False,,1.12,11:20:00,-0.27,15:40:00,198.0,09:30:00,True,07:10:00,True,13:15:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,1.0,Broken
30/10/2023,Monday,True,09:35:00,True,10:45:00,False,,0.98,09:50:00,-0.27,18:00:00,173.5,09:30:00,True,08:50:00,True,,False,Long,1.0,Broken,Long,1.0,Broken,Short,0.0,Broken
31/10/2023,Tuesday,True,13:50:00,True,20:05:00,False,,0.65,15:00:00,-0.69,09:50:00,192.5,06:00:00,True,09:35:00,True,09:50:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,1.0,Broken
2023-01-11 00:00:00,Wednesday,True,08:35:00,False,,False,,2.09,15:55:00,-0.34,07:50:00,351.25,08:30:00,True,08:30:00,True,06:05:00,True,Short,1.0,Broken,Short,1.0,Broken,Long,1.0,Complete
2023-02-11 00:00:00,Thursday,True,18:30:00,False,,False,,1.67,15:40:00,-0.34,18:00:00,248.5,06:50:00,True,,False,,False,Long,1.0,Complete,Long,1.0,Complete,Long,1.0,Complete
2023-03-11 00:00:00,Friday,True,08:30:00,False,,False,,2.01,15:05:00,-0.34,18:00:00,303.0,07:50:00,True,06:25:00,True,,False,Long,1.0,Broken,Short,1.0,Broken,Long,1.0,Complete
2023-06-11 00:00:00,Monday,True,09:30:00,False,,False,,0.46,09:35:00,-0.32,13:20:00,119.5,09:30:00,True,08:05:00,True,13:15:00,True,Short,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
2023-07-11 00:00:00,Tuesday,True,09:15:00,True,00:25:00,False,,1.3,14:30:00,-0.26,06:35:00,236.25,08:00:00,True,06:00:00,True,06:35:00,True,Short,0.0,Broken,Long,0.0,Complete,Long,1.0,Complete
2023-08-11 00:00:00,Wednesday,True,09:35:00,True,12:05:00,False,,0.29,09:55:00,-0.56,12:05:00,130.75,06:30:00,True,10:00:00,True,10:40:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,0.0,Broken
2023-09-11 00:00:00,Thursday,True,09:30:00,True,18:45:00,True,14:05:00,0.63,11:50:00,-0.78,15:50:00,217.0,08:45:00,True,06:20:00,True,13:00:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
2023-10-11 00:00:00,Friday,True,12:00:00,True,09:35:00,True,20:10:00,2.31,16:10:00,-0.31,06:35:00,400.25,07:55:00,True,07:10:00,True,06:35:00,True,Short,0.0,Broken,Short,1.0,Broken,Long,1.0,Complete
13/11/2023,Monday,False,,False,,False,,2.35,18:00:00,-0.78,09:55:00,136.0,,False,06:20:00,True,09:35:00,True,Short,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
14/11/2023,Tuesday,True,04:05:00,False,,False,,2.32,15:15:00,-0.78,18:00:00,366.75,08:30:00,True,06:00:00,True,,False,Long,1.0,Broken,Long,0.0,Broken,Long,0.0,Complete
15/11/2023,Wednesday,True,21:45:00,False,,False,,0.97,08:30:00,-0.39,16:05:00,217.25,06:40:00,True,09:45:00,True,11:50:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,0.0,Complete
16/11/2023,Thursday,False,,False,,True,21:00:00,0.38,15:45:00,-0.32,11:35:00,110.0,08:55:00,True,06:40:00,True,08:15:00,True,Short,1.0,Broken,Short,0.0,Broken,Long,0.0,Broken
17/11/2023,Friday,True,03:30:00,True,09:35:00,False,,0.27,14:10:00,-0.46,11:05:00,115.0,08:10:00,True,06:00:00,True,09:25:00,True,Long,0.0,Broken,Long,0.0,Broken,Short,1.0,Broken
20/11/2023,Monday,True,09:30:00,True,03:45:00,False,,1.4,15:10:00,-0.36,00:55:00,279.5,09:30:00,True,,False,,False,Short,1.0,Broken,Long,1.0,Complete,Long,1.0,Complete
21/11/2023,Tuesday,True,22:10:00,True,10:00:00,False,,0.22,22:35:00,-1.06,10:30:00,205.75,,False,,False,06:35:00,True,Long,1.0,Complete,Short,0.0,Complete,Short,1.0,Complete
22/11/2023,Wednesday,True,09:30:00,True,05:50:00,False,,1.29,09:35:00,-0.15,02:45:00,230.75,06:20:00,True,,False,,False,Long,1.0,Broken,Long,1.0,Complete,Long,0.0,Broken
27/11/2023,Monday,False,,True,11:55:00,True,22:25:00,0.51,13:15:00,-0.43,22:25:00,150.5,06:10:00,True,09:35:00,True,,False,Short,1.0,Broken,Long,0.0,Broken,Long,0.0,Broken
28/11/2023,Tuesday,False,,True,21:20:00,False,,0.41,11:40:00,-0.37,08:10:00,126.25,10:40:00,True,07:40:00,True,08:10:00,True,Long,0.0,Broken,Short,0.0,Broken,Long,1.0,Broken
29/11/2023,Wednesday,True,20:00:00,False,,False,,0.95,09:35:00,-0.26,15:35:00,195.0,06:50:00,True,11:10:00,True,11:25:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,0.0,Complete
30/11/2023,Thursday,False,,False,,True,09:30:00,0.36,08:30:00,-1.15,13:30:00,242.5,07:20:00,True,06:55:00,True,09:25:00,True,Long,0.0,Broken,Short,0.0,Broken,Long,0.0,Complete
2023-01-12 00:00:00,Friday,False,,True,03:30:00,False,,0.6,12:55:00,-0.57,10:30:00,186.0,11:40:00,True,06:15:00,True,07:05:00,True,Long,0.0,Broken,Long,0.0,Broken,Short,0.0,Complete
2023-04-12 00:00:00,Monday,False,,True,02:40:00,True,09:20:00,0.6,18:00:00,-1.88,10:50:00,304.75,,False,,False,06:55:00,True,Short,1.0,Broken,Long,0.0,Broken,Short,1.0,Complete
2023-05-12 00:00:00,Tuesday,False,,True,10:00:00,False,,0.62,10:50:00,-0.64,02:25:00,199.75,09:55:00,True,08:25:00,True,,False,Short,1.0,Broken,Long,0.0,Broken,Long,1.0,Complete
2023-06-12 00:00:00,Wednesday,True,19:15:00,True,13:05:00,False,,0.89,09:30:00,-0.6,15:55:00,235.75,08:30:00,True,06:30:00,True,10:25:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,0.0,Complete
2023-07-12 00:00:00,Thursday,True,12:15:00,True,09:05:00,True,20:50:00,1.59,14:20:00,-0.15,02:00:00,275.0,06:25:00,True,,False,,False,Short,1.0,Broken,Short,0.0,Complete,Long,1.0,Complete
2023-08-12 00:00:00,Friday,True,10:05:00,True,08:30:00,False,,0.63,14:50:00,-0.81,08:30:00,230.5,10:00:00,True,06:25:00,True,07:00:00,True,Long,0.0,Broken,Long,0.0,Broken,Short,0.0,Complete
2023-11-12 00:00:00,Monday,True,09:30:00,False,,False,,0.95,14:10:00,-0.3,06:25:00,200.25,09:30:00,True,07:15:00,True,06:20:00,True,Short,1.0,Broken,Long,0.0,Broken,Long,1.0,Complete
2023-12-12 00:00:00,Tuesday,True,19:15:00,False,,False,,0.9,16:10:00,-0.34,09:40:00,201.5,07:40:00,True,06:00:00,True,09:30:00,True,,,Broken,Short,1.0,Broken,Long,0.0,Broken
13/12/2023,Wednesday,True,19:30:00,False,,False,,1.28,15:00:00,-0.11,13:15:00,227.5,08:30:00,True,06:10:00,True,12:40:00,True,,,Broken,Short,1.0,Broken,Long,0.0,Broken
14/12/2023,Thursday,True,18:40:00,True,13:25:00,False,,0.68,21:25:00,-0.86,13:50:00,255.75,,False,06:30:00,True,10:35:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Complete
15/12/2023,Friday,False,,False,,False,,0.88,11:30:00,-0.04,18:05:00,155.0,09:15:00,True,08:35:00,True,,False,Long,1.0,Complete,Short,0.0,Broken,Short,0.0,Broken
18/12/2023,Monday,True,10:00:00,True,18:30:00,False,,0.91,14:50:00,-0.11,18:20:00,171.75,09:30:00,True,06:25:00,True,,False,Long,1.0,Broken,Short,1.0,Broken,Long,1.0,Complete
19/12/2023,Tuesday,True,07:15:00,False,,False,,0.67,16:00:00,-0.04,20:35:00,118.75,06:20:00,True,,False,,False,Short,0.0,Broken,Long,1.0,Complete,Short,0.0,Broken
20/12/2023,Wednesday,True,18:30:00,True,04:05:00,True,14:50:00,0.29,10:30:00,-1.56,16:00:00,315.0,10:15:00,True,09:35:00,True,14:40:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,1.0,Broken
21/12/2023,Thursday,False,,True,08:30:00,False,,1.07,08:40:00,-1.56,18:00:00,180.0,08:30:00,True,12:05:00,True,,False,Long,1.0,Complete,Long,1.0,Broken,Long,0.0,Broken
22/12/2023,Friday,True,08:30:00,False,,False,,0.5,09:50:00,-0.38,01:15:00,150.0,08:00:00,True,14:20:00,True,,False,Short,1.0,Broken,Long,0.0,Broken,Long,0.0,Broken
26/12/2023,Tuesday,True,09:40:00,False,,False,,0.87,15:30:00,-0.38,18:00:00,146.75,09:35:00,True,07:05:00,True,,False,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Complete
27/12/2023,Wednesday,True,09:30:00,False,,False,,0.25,16:00:00,-0.2,10:10:00,77.5,08:20:00,True,07:55:00,True,10:10:00,True,Short,1.0,Broken,,,Broken,Long,0.0,Broken
28/12/2023,Thursday,True,19:45:00,True,13:05:00,False,,0.22,08:30:00,-0.29,15:55:00,87.5,07:25:00,True,09:00:00,True,09:40:00,True,Long,1.0,Broken,Short,0.0,Broken,Long,0.0,Complete
29/12/2023,Friday,False,,True,03:20:00,True,07:35:00,0.24,03:35:00,-0.89,11:30:00,192.75,,False,06:30:00,True,07:35:00,True,Long,1.0,Broken,Long,0.0,Complete,Long,0.0,Complete
2024-02-01 00:00:00,Tuesday,False,,True,18:30:00,True,06:10:00,0.11,20:05:00,-2.33,15:10:00,416.0,,False,,False,06:00:00,True,Long,0.0,Broken,Long,0.0,Complete,Long,0.0,Complete
2024-03-01 00:00:00,Wednesday,False,,False,,True,07:20:00,0.11,18:00:00,-1.28,15:50:00,215.25,,False,,False,06:30:00,True,Short,1.0,Broken,Short,1.0,Complete,Long,0.0,Broken
2024-04-01 00:00:00,Thursday,False,,False,,True,07:00:00,0.25,02:40:00,-0.66,15:55:00,151.25,,False,06:35:00,True,06:55:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Broken
2024-05-01 00:00:00,Friday,False,,True,10:00:00,True,00:20:00,0.74,11:00:00,-0.73,08:30:00,243.0,09:30:00,True,08:30:00,True,06:35:00,True,Long,0.0,Broken,Short,1.0,Broken,Long,0.0,Complete
2024-08-01 00:00:00,Monday,True,09:40:00,True,22:00:00,False,,2.07,15:55:00,-0.56,04:35:00,433.0,09:15:00,True,06:10:00,True,,False,Long,0.0,Broken,Short,0.0,Complete,Long,1.0,Complete
2024-09-01 00:00:00,Tuesday,True,11:50:00,False,,False,,0.48,13:05:00,-0.78,08:45:00,210.75,11:50:00,True,11:00:00,True,06:05:00,True,Long,0.0,Broken,Short,1.0,Broken,Short,0.0,Complete
2024-10-01 00:00:00,Wednesday,True,04:05:00,False,,False,,0.91,15:00:00,-0.17,10:05:00,181.5,12:50:00,True,06:30:00,True,10:00:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,0.0,Complete
2024-11-01 00:00:00,Thursday,True,19:45:00,True,08:30:00,True,11:10:00,0.6,08:30:00,-1.19,11:45:00,304.0,08:30:00,True,08:30:00,True,08:30:00,True,Long,1.0,Broken,Long,0.0,Broken,Long,0.0,Complete
2024-12-01 00:00:00,Friday,False,,True,06:40:00,False,,0.5,09:45:00,-0.54,06:45:00,176.0,08:35:00,True,08:30:00,True,06:15:00,True,Short,1.0,Broken,Long,0.0,Broken,Long,1.0,Complete
16/01/2024,Tuesday,False,,True,10:15:00,True,01:00:00,0.43,10:50:00,-0.88,03:15:00,222.0,10:15:00,True,07:05:00,True,,False,Short,1.0,Broken,Long,1.0,Complete,Long,0.0,Broken
17/01/2024,Wednesday,False,,True,22:20:00,True,08:45:00,0.43,18:00:00,-1.7,10:00:00,292.75,,False,07:20:00,True,08:45:00,True,Short,1.0,Complete,Long,1.0,Broken,Short,1.0,Complete
18/01/2024,Thursday,True,06:40:00,False,,False,,1.61,15:50:00,-0.12,18:05:00,291.5,06:00:00,True,,False,,False,Long,1.0,Complete,Long,1.0,Complete,Short,0.0,Broken
19/01/2024,Friday,True,18:40:00,False,,False,,2.03,16:05:00,-0.12,18:00:00,356.25,06:30:00,True,09:30:00,True,,False,Long,1.0,Complete,Long,1.0,Broken,Short,0.0,Broken
22/01/2024,Monday,True,10:30:00,False,,False,,0.68,09:35:00,-0.18,13:25:00,151.0,07:25:00,True,08:45:00,True,10:30:00,True,Long,1.0,Broken,Short,0.0,Broken,Short,0.0,Complete
23/01/2024,Tuesday,False,,True,08:30:00,True,03:40:00,0.54,16:00:00,-0.29,09:35:00,145.5,08:00:00,True,06:00:00,True,09:30:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,0.0,Broken
24/01/2024,Wednesday,False,,False,,False,,1.36,12:50:00,-0.29,18:00:00,241.25,07:35:00,True,15:50:00,True,,False,Long,1.0,Complete,Long,1.0,Broken,Long,0.0,Broken
25/01/2024,Thursday,False,,True,08:30:00,True,14:05:00,0.78,11:50:00,-0.41,14:05:00,210.0,07:00:00,True,06:20:00,True,13:55:00,True,Long,0.0,Broken,Long,1.0,Broken,Long,0.0,Broken
26/01/2024,Friday,False,,False,,True,18:35:00,0.35,12:05:00,-0.6,03:00:00,166.0,07:10:00,True,09:50:00,True,,False,Short,1.0,Broken,Long,1.0,Complete,Long,0.0,Broken
29/01/2024,Monday,True,14:40:00,True,01:45:00,False,,1.22,15:25:00,-0.6,18:00:00,258.75,12:15:00,True,11:00:00,True,,False,Long,1.0,Complete,Long,0.0,Broken,Short,0.0,Broken
30/01/2024,Tuesday,True,18:45:00,True,12:25:00,False,,0.14,19:30:00,-1.08,16:00:00,214.5,,False,06:30:00,True,08:10:00,True,Long,0.0,Broken,Long,1.0,Broken,Short,1.0,Complete
31/01/2024,Wednesday,False,,False,,False,,0.39,14:45:00,-1.11,16:00:00,262.5,14:40:00,True,07:15:00,True,06:00:00,True,,,Broken,Short,1.0,Broken,Long,0.0,Broken
2024-01-02 00:00:00,Thursday,True,16:05:00,True,03:45:00,False,,1.63,16:10:00,-0.06,02:05:00,292.25,06:00:00,True,08:15:00,True,,False,Long,0.0,Broken,Long,1.0,Broken,Short,0.0,Broken
2024-02-02 00:00:00,Friday,True,08:30:00,False,,False,,1.07,14:40:00,-0.7,09:30:00,310.0,07:25:00,True,06:00:00,True,08:30:00,True,Long,1.0,Broken,Long,1.0,Broken,Short,0.0,Complete
2024-05-02 00:00:00,Monday,False,,True,10:15:00,False,,0.28,14:45:00,-0.8,10:45:00,191.25,07:15:00,True,08:40:00,True,10:00:00,True,Short,1.0,Broken,Long,0.0,Broken,Short,1.0,Broken
2024-06-02 00:00:00,Tuesday,True,00:00:00,True,10:00:00,False,,0.4,02:55:00,-0.78,12:20:00,208.25,,False,06:10:00,True,06:35:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,0.0,Complete
2024-07-02 00:00:00,Wednesday,True,09:20:00,True,20:00:00,False,,1.3,10:50:00,-0.09,01:30:00,245.75,08:00:00,True,06:20:00,True,,False,Long,0.0,Broken,Long,1.0,Complete,Long,1.0,Complete
2024-08-02 00:00:00,Thursday,True,10:45:00,False,,False,,0.23,12:25:00,-0.36,08:30:00,104.25,10:05:00,True,09:30:00,True,06:20:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Complete
2024-09-02 00:00:00,Friday,True,03:00:00,False,,False,,1.21,14:45:00,-0.36,18:00:00,218.75,07:00:00,True,09:30:00,True,,False,Long,1.0,Complete,Long,1.0,Broken,Long,0.0,Complete
2024-12-02 00:00:00,Monday,True,10:50:00,True,14:15:00,False,,0.45,11:35:00,-0.66,16:10:00,200.0,10:40:00,True,08:40:00,True,13:35:00,True,Long,1.0,Broken,Long,1.0,Broken,Short,0.0,Broken
13/02/2024,Tuesday,False,,False,,True,19:20:00,0.19,03:05:00,-2.16,15:20:00,421.25,,False,,False,06:45:00,True,Long,1.0,Broken,Short,1.0,Complete,Long,0.0,Complete
14/02/2024,Wednesday,False,,True,03:25:00,False,,1.04,15:55:00,-0.19,21:35:00,217.75,07:00:00,True,11:00:00,True,,False,Short,0.0,Complete,Long,1.0,Broken,Short,0.0,Broken
15/02/2024,Thursday,True,01:40:00,False,,False,,0.55,16:05:00,-0.5,11:05:00,187.75,08:30:00,True,08:45:00,True,09:40:00,True,Short,0.0,Broken,Short,1.0,Broken,Long,0.0,Broken
16/02/2024,Friday,True,02:50:00,True,09:45:00,True,09:50:00,0.41,05:45:00,-1.31,10:00:00,309.0,,False,08:30:00,True,08:45:00,True,Short,0.0,Broken,Long,1.0,Broken,Short,1.0,Complete
20/02/2024,Tuesday,False,,False,,True,20:45:00,0.44,18:00:00,-1.88,12:35:00,340.5,,False,09:30:00,True,06:00:00,True,Short,1.0,Complete,Short,1.0,Broken,Short,0.0,Complete
21/02/2024,Wednesday,False,,False,,True,09:45:00,0.1,18:10:00,-1.14,14:40:00,217.25,,False,,False,07:05:00,True,Short,1.0,Broken,Short,1.0,Complete,Short,1.0,Broken
22/02/2024,Thursday,False,,False,,False,,2.17,14:25:00,-0.15,18:05:00,411.0,06:15:00,True,,False,,False,Long,1.0,Complete,Long,1.0,Complete,Short,0.0,Complete
23/02/2024,Friday,True,09:05:00,False,,False,,0.67,09:35:00,-0.43,11:10:00,198.75,08:15:00,True,06:05:00,True,11:00:00,True,Short,0.0,Broken,Short,1.0,Broken,Long,0.0,Broken
26/02/2024,Monday,False,,True,09:30:00,True,19:45:00,0.55,12:30:00,-0.22,19:55:00,137.5,06:15:00,True,16:00:00,True,,False,Short,1.0,Broken,Long,1.0,Complete,Long,0.0,Broken
27/02/2024,Tuesday,False,,True,04:00:00,True,12:55:00,0.5,07:30:00,-0.24,13:00:00,131.5,07:15:00,True,09:40:00,True,12:55:00,True,Short,0.0,Broken,Short,0.0,Broken,Short,1.0,Broken
28/02/2024,Wednesday,False,,True,02:30:00,True,04:40:00,0.5,18:00:00,-0.82,16:10:00,150.75,,False,06:40:00,True,09:50:00,True,Short,1.0,Complete,Short,1.0,Broken,Long,0.0,Broken
29/02/2024,Thursday,True,08:45:00,True,08:30:00,True,18:50:00,1.34,15:55:00,-0.25,03:10:00,283.5,08:30:00,True,06:00:00,True,,False,Long,1.0,Broken,,,Broken,Long,1.0,Complete
2024-01-03 00:00:00,Friday,True,20:55:00,False,,False,,1.65,14:30:00,-0.25,05:25:00,343.25,10:00:00,True,07:50:00,True,,False,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Complete
2024-04-03 00:00:00,Monday,True,04:05:00,False,,False,,0.23,04:05:00,-0.54,16:10:00,141.0,,False,07:15:00,True,06:05:00,True,,,Broken,Long,0.0,Complete,Short,1.0,Broken
2024-05-03 00:00:00,Tuesday,False,,False,,True,18:30:00,0.23,18:00:00,-2.27,15:30:00,419.5,,False,07:10:00,True,09:30:00,True,Short,1.0,Complete,Short,1.0,Broken,Short,1.0,Complete
2024-06-03 00:00:00,Wednesday,False,,True,04:00:00,False,,1.07,12:30:00,-0.21,19:50:00,231.75,08:00:00,True,10:00:00,True,,False,Short,0.0,Broken,Long,1.0,Broken,Short,0.0,Broken
2024-07-03 00:00:00,Thursday,True,09:15:00,True,04:25:00,True,21:20:00,1.77,13:55:00,-0.69,03:10:00,444.25,06:00:00,True,,False,,False,Short,1.0,Broken,Long,1.0,Complete,Long,1.0,Complete
2024-08-03 00:00:00,Friday,True,08:30:00,True,12:10:00,False,,0.86,10:30:00,-1.46,13:35:00,424.0,08:30:00,True,06:30:00,True,08:30:00,True,Long,1.0,Broken,Long,0.0,Broken,Long,0.0,Complete
2024-11-03 00:00:00,Monday,False,,True,18:40:00,False,,0.86,18:00:00,-0.89,10:00:00,171.75,,False,06:20:00,True,08:10:00,True,,,Broken,Short,0.0,Complete,Short,0.0,Broken
2024-12-03 00:00:00,Tuesday,True,20:35:00,True,08:30:00,False,,1.3,15:55:00,-0.43,09:45:00,317.0,08:35:00,True,06:00:00,True,08:30:00,True,Long,1.0,Broken,Long,0.0,Broken,Long,0.0,Complete
13/03/2024,Wednesday,True,03:00:00,True,10:00:00,False,,0.2,04:00:00,-1.02,11:40:00,225.0,,False,06:55:00,True,08:25:00,True,Short,1.0,Broken,Long,0.0,Broken,Short,1.0,Complete
14/03/2024,Thursday,False,,True,03:00:00,True,09:45:00,0.47,04:20:00,-0.99,15:35:00,267.0,,False,08:30:00,True,09:30:00,True,Long,1.0,Broken,Long,1.0,Broken,Short,1.0,Complete
15/03/2024,Friday,False,,True,05:50:00,True,09:25:00,0.39,06:40:00,-1.34,12:55:00,316.5,06:05:00,True,08:10:00,True,09:20:00,True,Short,0.0,Broken,Long,0.0,Broken,Short,1.0,Complete
18/03/2024,Monday,True,09:30:00,True,02:05:00,False,,1.7,10:25:00,-1.34,18:00:00,318.75,06:40:00,True,,False,,False,Long,1.0,Complete,Short,0.0,Complete,Long,1.0,Broken
19/03/2024,Tuesday,False,,True,04:40:00,True,09:40:00,0.37,14:30:00,-0.93,09:40:00,236.0,12:45:00,True,12:20:00,True,07:00:00,True,Short,1.0,Broken,Long,0.0,Broken,Long,0.0,Complete
20/03/2024,Wednesday,True,06:30:00,False,,False,,1.46,16:10:00,-0.25,21:45:00,313.5,06:30:00,True,06:25:00,True,,False,Short,1.0,Broken,Short,0.0,Broken,Short,0.0,Broken
21/03/2024,Thursday,True,18:30:00,False,,False,,0.91,09:40:00,-0.25,18:00:00,182.25,08:25:00,True,06:05:00,True,,False,Long,1.0,Broken,Long,0.0,Broken,Long,0.0,Broken
